Yaw,Pitch,Roll,IMU_Yaw,IMU_Pitch,IMU_Roll
3.2261451374645085,0.48111589335481203,-0.13189061368675878,-2.020095090970475,-2.7127195602120726,0.27338448900356754
3.2870283494324384,0.4851363417211727,-0.13264680526747205,-2.0207986292323876,-2.7151961041829824,0.274914237676158
3.2799352700073965,0.48415141812356505,-0.13286937068959245,-2.021318594085196,-2.714930798157945,0.2745786486093723
3.274555559712973,0.48392110514503206,-0.13217997306266283,-2.024814595692616,-2.7176363076883865,0.26758593270434217
3.2773152152249585,0.48307298187172537,-0.13265551914285983,-2.0242360473470984,-2.720234794807262,0.26547290855153094
3.2730342663769116,0.48338986308216214,-0.13253161565478738,-2.024790238025017,-2.7206731691006127,0.26195989864208397
3.2583499100831066,0.48244403689587495,-0.13166446119914613,-2.025518030454062,-2.726808924902586,0.25765626757048465
3.2469439340993516,0.4814275160168321,-0.13159589225698004,-2.0329966846445418,-2.727198453131753,0.2596294412221399
3.2377380445461053,0.48109360361872494,-0.13140423914134783,-2.028339445182199,-2.7236871619323515,0.2569867385354934
3.231101921115543,0.4800230676688809,-0.13105406878709586,-2.032795626267657,-2.7256736267876853,0.25711973433039464
3.8170675108623326,0.5246967314254803,-0.13450009644350427,-2.0333857049115482,-2.7293218015966674,0.2617057918091717
-1.3776507027789924,0.24895375083125842,-0.1652803003681219,-2.019918106047999,-2.7402041483854327,0.264711579603707
0.44203733162094333,0.3401903974684021,-0.16722296072326628,-2.0232510575219504,-2.7413831817709826,0.25996624886728914
3.0929053947408796,0.47145761838555916,-0.129519414667776,-2.02476863110745,-2.738421606217283,0.2616621138142193
3.1472668042012777,0.4736566657251187,-0.12859671013393856,-2.020065863601814,-2.7417977051596982,0.25954376399208184
-0.19314958171480318,0.29912162961713856,-0.16342369310292035,-2.021140052800927,-2.736822441387734,0.2611226969140554
4.73826160718188,0.5619762211903063,-0.13042851134363914,-2.0231564886697972,-2.7433798708430572,0.2673362563888164
0.11245111620882449,0.26941479816084046,-0.12709490707035143,-2.0242405034835045,-2.744439372458121,0.2604759186564224
5.123947898611154,0.531344253064944,-0.14192283080815551,-2.0267664342845126,-2.744009785997929,0.26303216549944863
-1.8444289898305388,0.26590324292224715,-0.20390929325675994,-2.031403208813935,-2.740906042580836,0.26339448785255776
4.290885100381301,0.5523810466389963,-0.13415774918335394,-2.0305880977187116,-2.743158181312508,0.2697857969827883
1.8995781704960846,0.4069143008319997,-0.14048988232561754,-2.030335525113311,-2.7431997178781224,0.2683676922834085
3.8148539986495544,0.524034856523302,-0.13417841265032204,-2.0276661924882724,-2.7371425515847996,0.2733836285473241
-4.31373518252096,0.25623738589476835,-0.2237564481276147,-2.0244584957988834,-2.7428920366449696,0.27026446248281377
0.7203548167527756,0.35290336838807074,-0.16133815886029787,-2.0186047117769923,-2.7417698619456288,0.26905421268565716
5.189018884330964,0.5352385092786895,-0.15221492280759816,-2.0172567832768604,-2.7397483434262604,0.27034467281190355
-0.9572070195728304,0.2569695881296699,-0.15849441311699733,-2.0142509044459582,-2.738825655459388,0.26971497159623686
3.783928909523996,0.5225681744162446,-0.134445599029644,-2.0118550641506903,-2.7358458987554073,0.26637839232901983
0.5484931332861548,0.297151284927753,-0.11674266610986912,-2.008900921758352,-2.742301037632116,0.27167268445739123
1.7379599430305341,0.3754904002822778,-0.12160474612110216,-2.014889338680639,-2.738090701277194,0.2717192156957287
