Yaw,Pitch,Roll,IMU_Yaw,IMU_Pitch,IMU_Roll
-1.64237483515805,-3.5263046890107366,0.181365230835373,-0.717726660007855,0.21746579508521235,0.049373443646197605
-1.6410252128439107,-3.5366702320300862,0.17881376960601075,-0.7124720343195563,0.2254307756382894,0.048924117249835496
-1.641336484188564,-3.536828498484873,0.17776997479411719,-0.7172957168288512,0.22222197767270346,0.04966392385707739
-1.6417800189028435,-3.5430716258889916,0.1789338762178098,-0.7239660961038361,0.22057264503995808,0.051573690762277136
-1.6416021327751484,-3.542423754458775,0.1792247495505991,-0.7250793920155525,0.2187761668197815,0.05390025056140525
-1.6399608273561377,-3.5297739053306816,0.17974020232390217,-0.7273280485614432,0.21769660019337567,0.054905982050299396
-1.6412460875615456,-3.5295945824437904,0.1794542004817673,-0.7344242043815389,0.21323170571765732,0.060303738640324754
-1.6424447097949622,-3.522601159285781,0.18008945042228808,-0.7312317868652262,0.21748064297263597,0.058547271754402476
-1.6440635984821437,-3.5166103434286256,0.1815907868344857,-0.7347929133921035,0.21974925868867098,0.05756311527000878
-1.6416767877165814,-3.5124995445827087,0.18057734315584834,-0.728892393474079,0.2200961631880365,0.05701788210220611
-1.6555210702344112,-1.7351401121061945,0.2432340849403579,-0.7263628643566961,0.22231899061841529,0.056212522401077894
-2.0510837944520834,3.97325138421285,0.2391651428854757,-0.7254602723435803,0.22702521181481822,0.06522777047470621
-1.604902321981046,-3.815774716883653,0.1624334051320781,-0.7188054136944839,0.230191889169279,0.060787452292401165
-1.8481064088590904,0.9994552599359294,0.29943544506423997,-0.7143765350245209,0.23223325841387063,0.05866519419972856
-1.6978404950138881,-4.373356020672609,0.1220174559841411,-0.7144219345566178,0.2333913242676866,0.058667087038691314
-1.8052939139849693,-0.0067946540999314665,0.3106815320738935,-0.7162748568247052,0.23181774240005598,0.0606116042581219
-1.616728450514405,-3.1781087763081635,0.1736979026179741,-0.7097977602624373,0.23711127901975643,0.05175478504767712
-1.7034533121495323,-1.1784498659983904,0.28769051996621314,-0.7071276850222306,0.23483230400264068,0.05165221202540385
-1.5839236204139489,-3.3854866349933337,0.16755420433688403,-0.7054228980988977,0.23670835907360213,0.05188361515703261
-1.615182566312827,-3.5124305007586543,0.1365250952522001,-0.7030588388413894,0.23709486480211345,0.054620778351275795
-1.592218523498761,-2.897189797429194,0.172692403344246,-0.7081173077413216,0.24067308605748924,0.05870636427324523
-1.7822331702577305,0.4293421595213866,0.25455881123902563,-0.712410758289483,0.2444911148000425,0.059288484483526235
-1.6124874184403255,-1.2575714666777111,0.25338659689912113,-0.7174072867573699,0.238558971735288,0.05997341407009031
-1.929650618587184,2.5580167601308883,0.25605892649768225,-0.7160702847912347,0.23860217540203535,0.059621443165522224
-2.0426792011146544,1.9915296968255685,0.2810777834908169,-0.7123191879859142,0.23811486540681337,0.05927104498465942
-1.6473910658555506,-1.3468189773589767,0.29196044692135575,-0.7102555287122061,0.2444018601577782,0.05747890102915407
-1.8235664019313502,0.5454320650456967,0.2948143455166724,-0.709926755486364,0.24197927801751215,0.055346417209244686
-1.6557405472514088,-4.46105027915233,0.14973951691619902,-0.7105556890092953,0.2350976455433928,0.054874995825491824
-1.694496258254704,-4.3855248300296275,0.11762582356399247,-0.7066812141731232,0.23473781619582668,0.05094760407640616
-1.533372382021273,-2.791712888691117,0.2337615229825687,-0.7073011526777503,0.23531894095918526,0.04935996728896971
-1.5948136630080985,-3.3990404143678545,0.18370734203462166,-0.7096801144061744,0.24002375308937082,0.04913361292911065
-1.6016703672972552,-2.319940555380978,0.24051882879414888,-0.7159564329303861,0.23845273881856216,0.04355151935061554
-1.6289050542637682,-3.6407942757143084,0.1544996874404539,-0.7146844122859872,0.23859954355687651,0.04092868134971183
-1.7688527193717056,0.42869391337937435,0.28411559792203567,-0.7186072153420746,0.239194781484566,0.04075795831232597
-1.7141899342508329,-0.3474470361126009,0.24303663085911031,-0.7264490435617267,0.23683255129488395,0.041262574998051596
-1.958420610857656,-6.023855484824439,-0.10199260996673772,-0.7245534266698627,0.23517388915133278,0.03834256094164037
-1.7878297902784714,0.130560836239597,0.29438566376769115,-0.722897227857403,0.23591425226891224,0.04007923907443318
-1.64591045738718,-3.4881739025769565,0.1355662612146125,-0.7198664975330661,0.235648736722189,0.03940505189473301
-1.6119473013594434,-1.2690426113126865,0.21223247500100687,-0.7216401561747164,0.22825354917568913,0.04768602090839264
-2.0579758009934266,4.663301287045049,0.18172469823294826,-0.72596593640595,0.23173221331051747,0.046105690598418056
-1.5948982420735143,-1.590193611349252,0.240292479357254,-0.7265448801300523,0.2326139159841506,0.04895438782269858
-1.7343502088849478,-5.042032181842984,0.07609380344841252,-0.727296353269893,0.23155362184796197,0.05453131139060201
-1.6911327859140342,-4.1545455187522125,0.1547615784287136,-0.7314725111745054,0.22553543124653888,0.05729988546011249
-1.7530251055292463,-4.6497902253543595,0.09120419137078548,-0.7321888604165931,0.228247103854042,0.05731433684569109
-1.6605668673227678,-3.804622010694576,0.17018340098773085,-0.732879778471111,0.2270082834665413,0.05832016130097877
-1.6281711357290936,-1.0738421189650709,0.22688072578001842,-0.7288535987527154,0.22902889592615808,0.059804355478726146
-1.6031144282853151,-1.3817255038825607,0.21465903941454856,-0.730835007408321,0.2302269954412146,0.06564206466846222
-1.983992360703967,3.3461432601717633,0.24534262241287708,-0.7262742279922518,0.22880381936370672,0.06781376604110852
-1.9873575523620335,3.6936440628515705,0.2303168005824943,-0.7242057843575666,0.23175586947668492,0.06898172831394955
-1.6474164973609289,-3.756469713847041,0.18270982475115966,-0.7253428897526503,0.23263490142168236,0.06755671322718261
-1.7796942604624038,0.5545457975168967,0.27195877694981807,-0.7233847098996887,0.2316408809426387,0.06763463196955209
-1.5609516824417105,-2.5401648820553744,0.23071913348252251,-0.7215797329439148,0.2380489861218464,0.06728986283780726
-1.7090584394360593,-1.3128648401838068,0.29365286739973173,-0.7165832592918882,0.24014497131283302,0.07031755402163231
-1.963944104926924,2.6696200202729807,0.28100484031418,-0.7147453548965497,0.2447695383550743,0.06875227280533813
-1.6135128825530556,-3.620288104447098,0.2040533769567309,-0.71095179876906,0.238901607872563,0.06767474859011358
-2.022838179193801,5.207435810023021,0.16504150861914374,-0.709720715454121,0.24297015768565308,0.07361543583004142
-1.8003551825784323,-5.047926869121167,0.031466639390512856,-0.7141495024274045,0.24293434306604866,0.0725402735219705
-1.7535134855170844,0.24762361410733763,0.2820796853245484,-0.7151192112348316,0.23801541231240073,0.07876706447821091
-1.636277008322081,-3.400361864941039,0.1531019529579319,-0.7142155546394897,0.2335142214595036,0.07914672817063181
-1.6366774583034815,-3.6124325355757936,0.14971437069334984,-0.7135237264494075,0.23810213915396103,0.07829211718920034
-1.7967717044816325,-3.7352450351136275,0.15866188830938432,-0.7106888241396612,0.24818997953730654,0.0801332752488998
-2.0195737042043054,-7.428484431917029,-0.3083858799149608,-0.7068701661530858,0.243758121310793,0.07983780978195446
-2.068466244701285,-10.210598528669088,-0.5088985212268358,-0.7049513825075434,0.2457120497743588,0.07657611996211948
-1.876132243598425,-8.969500151945933,-0.30154177708289626,-0.7059873210277842,0.2536890516224928,0.07860328683645251
-2.082472039860171,-13.544914528141144,-0.7341629919408278,-0.7059572830843502,0.2589074056385173,0.08022427013051016
-2.289047472570094,-10.857368581859832,-0.4757809515392194,-0.7026719551237086,0.2559463894442109,0.08260401279927003
-2.3019755787194423,-7.450219809205992,-0.3284405688312364,-0.6998645821422117,0.2540151914475302,0.08367944403940877
-2.3453748004837727,-11.885246631453922,-0.6435866469510181,-0.6984610861798703,0.2587082072101119,0.0778507711194051
-2.3057622531131314,-11.397340702945376,-0.6130697525647308,-0.6906697350918645,0.2612699376565029,0.08019739516205517
-2.4230920668530582,-3.3167004850274537,-0.09372252469037554,-0.6947082202085182,0.261632158719703,0.07150533097987416
-2.499592382324215,-9.134990993192513,-0.014093615864996873,-0.6963355877352834,0.26221802879895667,0.0699388070969029
-2.4841882276361287,-3.307357950661947,-0.07476497024383381,-0.697966861639582,0.2587988424511534,0.07328898673484462
-2.3837166990656375,-8.163238261178657,-0.4662505526491367,-0.6984883931793101,0.2607437506050609,0.06892391132508606
-2.576572111523346,-9.53513100279721,-0.21182696475850601,-0.698369176046601,0.264247010024201,0.07046258658579127
-2.5410495795581545,-10.284812150253199,-0.2684542917808726,-0.7001383902217365,0.26354773409385335,0.06764224690324404
-2.626621246264636,-8.998740129820476,7.29249620883745e-05,-0.6993617565740827,0.26404704716019,0.06776488145610415
-2.6254715314764994,-8.833841285840897,0.01386000599419482,-0.6998718187515826,0.26561016598590087,0.06674214661093274
-2.60884323768353,-9.46834794927559,0.06429862527533566,-0.7019502046618642,0.26754106782357845,0.06661037366836332
-2.5916446930503985,-9.266805709363064,0.01826764025207624,-0.7012612386612991,0.2596409413348744,0.06143796009414784
-2.627564728336564,-9.269044665011728,0.07961516698713297,-0.7003808372247258,0.2584408900542957,0.06608829727411536
-2.595687683378021,-9.351403953681844,0.029315261520545803,-0.7029847801683697,0.25614257296559906,0.05943019587995317
-2.6105929333300826,-9.368179120182504,0.055288561296018356,-0.7018208193349732,0.257578922591842,0.06720228972390559
-2.608062258015706,-9.273814900307311,0.05711339379766149,-0.7012628340040946,0.25890020729988844,0.06735522380465543
-2.6359125657836033,-9.682767654271517,0.054884807089721675,-0.6961572723782893,0.2571056640193237,0.06576881794302447
-2.6094550516307886,-9.322355921943052,0.07878886918512336,-0.6932405966863207,0.2578083284645263,0.06383434045403996
-2.6312632937088076,-9.36566775389542,0.09261503929959247,-0.6908093874321981,0.25192174920168775,0.06749300853861954
-2.591320519046917,-9.308391936919687,-0.035821360604639446,-0.6861202497115452,0.25361860377001605,0.06304586455030921
-2.602088225901424,-9.436201103795685,0.049989548893666726,-0.6892389828201057,0.25152320792003635,0.059767619314255636
-2.650294575043347,-9.47486548366626,0.07639237035742029,-0.6903783530910103,0.2481767722903656,0.055879766294147974
-2.6241365095204174,-9.277988171760708,0.07877575712768314,-0.6894668674118114,0.246557411480238,0.057983748586886485
-2.6188184129219207,-9.178683559773818,0.09848843878968522,-0.6907073415679899,0.24098179305790973,0.0662964795110062
-2.617923444534165,-9.452120341582562,0.06815522069870947,-0.6953582468381716,0.24842141409259705,0.07129007553592008
-2.547569042898976,-9.707560925081252,0.10293530556476642,-0.7010052630501311,0.2633900871409431,0.07696970321455958
-2.521461347939618,0.07547704794922666,0.05232219072554961,-0.8340661791779506,0.5366138855571416,0.16011030524269987
-2.7053371487771702,-11.367079208547223,0.04017559285640651,-0.8453518580704177,0.9097856091060771,0.2637844665702387
-2.3685528918771515,-11.856214151710834,-0.20197586782860244,-0.996310330934147,2.000262043436691,0.35410748778878043
-2.541608516727185,-8.356566189555421,-0.022485680317233,-1.201322716720785,3.4775884081346335,0.31387327193348835
-2.1867520945336674,7.359846317760785,-0.2599887411091229,-1.27369184500627,5.202514953094455,0.31947581237995
-2.6481673044193292,7.1452677114087875,-0.06421397618973164,-1.339508147899144,6.260117467461754,0.321660572357967
-2.136270259370577,2.848790591697569,0.29129338403019084,-1.316513854762049,6.688192214705842,0.3328963146871972
-2.125067933486808,1.0119777466651787,0.4796474611588336,-1.260270968165986,7.225756158123167,0.3004056275856008
-2.1514055285214546,4.856504887278293,0.22624991542121303,-1.258498229835059,7.662669723336682,0.32390742440548353
-2.1215943419387604,3.2521653140871027,0.3341716873059765,-1.292321523166956,9.043595005605766,0.3251362651438687
-2.272208410755159,7.052260575953415,-0.07141011853620494,-1.2780026877999673,10.155798053473779,0.31279545933834185
-2.255966780649218,7.758139321578666,-0.2057359637600606,-1.4591836973334957,10.874242154074519,0.24384623373247138
-2.1279375915656558,5.953264567671384,0.051114982821135704,-1.5898512370568298,11.973448899520609,0.3057107916907859
-2.0754608272099664,4.234889505033443,0.18261554697280316,-1.604208485254698,13.17215856852217,0.31826236537331043
-2.1715594808757253,5.7868182258470755,0.06873665683642859,-1.577754185396046,13.681100432665064,0.2740957592033613
-2.124235195006122,2.123413532760038,0.3887572534927693,-1.579236351540214,14.370141050625977,0.2471973434840922
-2.1265427849346556,1.5866175943216132,0.4093663891378458,-1.6012012809439535,14.999662477288954,0.2687666306506505
-2.0719898523346796,0.736592706227081,0.20751556639192945,-1.600443384992327,16.056398540277936,0.28798438835382745
-2.1484712150827425,-3.114018187740097,-0.02464710191100829,-1.6469115575857203,17.69921532184129,0.3197530323555637
-2.682673529401499,9.311776825478038,0.3087089985413591,-1.7522831378939265,18.541880959955797,0.23076235620669563
-2.4274342945250207,10.588887378911544,0.3397541966472975,-1.8638725618048362,19.3591180485644,0.0558376194610488
-2.457180593575352,9.646454539577574,0.16885639603639943,-1.8880572995267944,19.378412375222588,0.0761652230805359
-2.4983584401571384,12.18843938398304,-0.18671122999934917,-1.916187265820574,19.371374446502962,0.12109983995643037
-2.432811737265143,12.80648245260886,-0.09188707302608023,-1.9394586360706654,19.374398154176475,0.09219825791088863
-2.4594346029550556,9.750254317134893,-0.10238152245805796,-1.9228109027703306,19.3656928770067,0.11477051537567987
-2.5899383251361985,11.664540403144873,0.06374403930356129,-1.9116436039134679,19.371956918971545,0.11799923022049146
