Yaw,Pitch,Roll,IMU_Yaw,IMU_Pitch,IMU_Roll
-12.260466237115118,0.8565145083215717,3.2374854448423136,-12.438217309389785,0.749377695734374,2.970179350609968
-12.258352245917116,0.8612236106766245,3.2351879378649686,-12.444360406411798,0.7446121138018084,2.9691494356159267
-12.261794626007234,0.8607266304485494,3.2331667818310077,-12.446220843098663,0.7439421532904273,2.971440236770541
-12.259368337442144,0.8611844790911726,3.234660496791518,-12.442119944795705,0.7462644316358265,2.9711936931665908
-12.26114389870928,0.8628511101443245,3.2336886445616098,-12.44273940348514,0.7514545222669538,2.9716399353467007
-12.260704940155382,0.8578645184557676,3.236845496844085,-12.439132520347382,0.7530394020186875,2.9733183780867893
-12.26094787689047,0.8589908862185976,3.23577159743714,-12.442068815344115,0.7549621838781521,2.972176488138311
-12.262779816125189,0.8581326818134999,3.2371516688971744,-12.44002322655178,0.7518331443262183,2.968960531308258
-12.262342206679012,0.8581795387774626,3.2364608317243437,-12.440729068372782,0.753811665981558,2.9685401960174285
-12.263855469835217,0.8568689282417463,3.236140998993408,-12.442266128888193,0.7488044095114099,2.9695361590397877
-12.975099406530607,0.7155737350172762,3.3446013616169212,-12.440854591297143,0.7480874979246237,2.9657959504937668
-12.653113178792168,0.7439662085860302,3.192994491512404,-12.44234232482862,0.7461403723087041,2.9670743854175567
-12.736536936894218,0.7446713335398218,3.231283112933907,-12.425904227654668,0.752006733191513,2.9515202493952972
-12.399908829256425,0.7886460231318603,3.213148894639887,-12.426800248466753,0.7522366523426716,2.953202001741752
-12.775632633381408,0.9737973597865763,3.3089378760758206,-12.42803726914635,0.7573157537193347,2.95580004955284
-12.439838356101639,0.7370734356003558,3.3769045364445556,-12.432027750985943,0.7557607921769952,2.957662078696032
-12.923741039558221,0.947197959857946,3.308783140355347,-12.43117538160171,0.7528561075766003,2.956876866289471
-12.508858628576807,0.6951513061409899,3.211427105374997,-12.429992371124305,0.7464787109452115,2.9578247180411257
-12.367245219599674,0.6901197165267019,3.272155638941397,-12.428715752982155,0.7462903275104975,2.9532874668594995
